股票代码,股票名称,交易日期,股票行业,股票概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率,市销率,市现率,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600000,浦发银行,2009-08-12,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.26,24.4,23.1,23.12,84.34,9.72,-0.050123,84715615,2002614782,0.010688,183246496060,183246496060,0,0,15.620872,5.955075,1.272080,4.103447,10.15207,10.616631,10.56501,10.43236,9.518268,\N,0.083194,0.262934,-0.359481,\N,21.863746,40.960827,-16.330415,\N,10.588737,11.541154,9.636321,16.666667,30.555556,17.961423,34.520164,47.668524,0.05341,1.163759
sh600000,浦发银行,2009-08-13,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,23.15,24,22.7,23.88,87.04,10.12,0.032872,87793178,2051132327,0.011077,189270169810,189270169810,0,0,16.134361,6.150831,1.313896,4.238335,10.04384,10.491333,10.540243,10.424034,9.556133,10日、20日均线死叉；,0.041782,0.218704,-0.353843,\N,23.01646,34.979372,-0.909362,\N,10.56501,11.596379,9.533642,25,27.777778,35.552276,42.34423,51.141733,0.056228,1.202518
sh600000,浦发银行,2009-08-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,23.88,24.17,23.11,23.54,85.83,9.94,-0.014238,87952638,2080495104,0.011097,186575368400,186575368400,0,0,15.90464,6.063255,1.295188,4.177990,9.933112,10.340227,10.508606,10.404747,9.593704,10日、30日均线死叉；,-0.002429,0.174477,-0.353813,\N,21.622334,30.527026,3.81295,\N,10.540243,11.57387,9.506615,25,25,31.882256,40.010976,49.604836,0.044389,1.144227
sh600000,浦发银行,2009-08-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,22.99,23.67,22.3,22.34,81.57,9.30,-0.050977,91581910,2095610323,0.011555,177064304590,177064304590,0,0,15.093869,5.754168,1.229164,3.965008,9.75911,10.142081,10.447207,10.362287,9.626737,1日、60日均线死叉；,-0.076888,0.124204,-0.402185,\N,14.748223,25.267425,-6.290182,\N,10.508606,11.565722,9.451491,16.666667,22.222222,22.183598,33.00813,44.661877,0.058199,1.125602
sh600000,浦发银行,2009-08-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,22.01,22.58,21.65,22.37,81.68,9.31,0.001343,62394727,1385374930,0.007872,177302081180,177302081180,0,0,15.11414,5.761896,1.230814,3.970333,9.595099,9.978069,10.395173,10.332037,9.659977,5日、60日均线死叉；,-0.133353,0.072693,-0.412091,\N,15.479207,22.004685,2.428251,\N,10.447207,11.597435,9.296978,16.666667,20.833333,22.887396,33.326415,44.805367,0.041629,0.752763
sh600000,浦发银行,2009-08-19,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,22.4,22.68,21,21.34,78.02,8.76,-0.046044,75822501,1660924271,0.009566,169138418080,169138418080,0,0,14.418225,5.496596,1.174143,3.787523,9.446905,9.799488,10.315457,10.290826,9.685679,\N,-0.210275,0.016099,-0.452749,\N,12.78324,18.93087,0.487978,\N,10.395173,11.635371,9.154974,16.666667,19.444444,16.674537,28.292224,40.997209,0.075101,0.934822
sh600000,浦发银行,2009-08-20,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,21.33,22.4,21.1,22.25,81.25,9.25,0.042643,74585247,1625190140,0.009410,176350974800,176350974800,0,0,15.033061,5.730987,1.224212,3.949035,9.3112,9.67752,10.246772,10.2603,9.719021,10日、60日均线死叉；20日、30日均线死叉；,-0.237927,-0.034706,-0.406442,\N,17.991857,18.617866,16.739839,\N,10.315457,11.70095,8.929963,25,20.833333,35.295891,37.405397,45.284489,0.060918,0.950525
sh600000,浦发银行,2009-08-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,22.3,23.25,22.07,22.71,82.88,9.49,0.020674,99527595,2258578733,0.012557,179996882600,179996882600,0,0,15.343855,5.849469,1.249521,4.030677,9.242099,9.587605,10.193697,10.239347,9.750441,1日、5日均线金叉；,-0.241605,-0.076086,-0.331039,\N,27.611009,21.61558,39.601868,金叉,10.246772,11.685537,8.808007,33.333333,22.222222,43.020018,41.504834,47.304163,0.053034,1.232046
sh600000,浦发银行,2009-08-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,23,23.09,22,22.34,81.57,9.30,-0.016292,104987531,2337288722,0.013246,177064304590,177064304590,0,0,15.093873,5.754170,1.229164,3.965009,9.242099,9.500604,10.123972,10.224084,9.775359,\N,-0.25402,-0.111673,-0.284695,\N,31.544595,24.925252,44.78328,\N,10.193697,11.664016,8.723378,33.333333,23.611111,38.575292,39.249323,45.882685,0.047996,1.257885
sh600000,浦发银行,2009-08-25,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,22.2,22.2,20.11,20.78,76.03,8.46,-0.06983,165584575,3458589166,0.020892,164699921640,164699921640,0,0,14.039868,5.352356,1.143331,3.688133,9.109724,9.352412,10.023859,10.176629,9.791077,1日、5日均线死叉；,-0.312655,-0.151869,-0.321571,\N,26.530551,25.460351,28.670949,\N,10.123972,11.627825,8.620118,33.333333,26.388889,25.332741,31.400488,40.524959,0.093554,1.590607
sh600000,浦发银行,2009-08-26,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.5,21.16,20.1,20.69,75.71,8.41,-0.004331,99695779,2061552474,0.012579,163986591850,163986591850,0,0,13.979061,5.329175,1.138380,3.672159,9.055609,9.251257,9.933944,10.127093,9.793335,\N,-0.358019,-0.193099,-0.32984,\N,22.519139,24.479947,18.597522,死叉,10.023859,11.641624,8.406093,33.333333,29.166667,24.744664,31.01021,40.242078,0.051011,0.915681
sh600000,浦发银行,2009-08-27,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.7,20.95,19.96,20.16,73.83,8.12,-0.025616,109741489,2236463560,0.013846,159785872000,159785872000,0,0,13.620973,5.192663,1.109219,3.578093,8.881608,9.096404,9.793869,10.058963,9.785376,\N,-0.407081,-0.235895,-0.342371,\N,16.809704,21.9232,6.582714,\N,9.933944,11.655949,8.211939,33.333333,31.944444,21.257426,28.717194,38.586907,0.047849,0.946803
sh600000,浦发银行,2009-08-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.08,20.39,18.75,19,69.72,7.50,-0.05754,172880965,3317998802,0.021812,150591843650,150591843650,0,0,12.837222,4.893877,1.045394,3.372210,8.572733,8.907416,9.623821,9.974876,9.768287,20日、60日均线死叉；,-0.479401,-0.284596,-0.389608,\N,13.058321,18.96824,1.238484,\N,9.793869,11.590889,7.996848,33.333333,33.333333,15.514746,24.407867,35.273441,0.081349,1.323966
sh600000,浦发银行,2009-08-31,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,18.98,18.98,17.76,17.84,65.6,6.87,-0.061053,120963203,2211881583,0.015262,141397815300,141397815300,0,0,9.194602,3.480801,1.141425,3.020767,8.198087,8.720093,9.431087,9.871502,9.741625,\N,-0.569118,-0.341501,-0.455235,\N,9.191279,15.709253,-3.844669,\N,9.623821,11.538189,7.709454,25,31.944444,11.716499,20.974314,32.372725,0.064211,0.904241
sh600000,浦发银行,2009-09-01,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,17.76,18.96,17.66,18.54,68.08,7.25,0.039238,119499919,2203911040,0.015077,146945935860,146945935860,0,0,9.55538,3.617381,1.186212,3.139296,8.011596,8.56066,9.269364,9.783669,9.722338,\N,-0.609679,-0.395137,-0.429086,\N,11.374985,14.264497,5.595961,\N,9.431087,11.513838,7.348335,33.333333,31.944444,25.010641,27.672355,35.702215,0.07287,0.959405
sh600000,浦发银行,2009-09-02,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,18.26,19.33,18.12,19.27,70.68,7.64,0.039374,140914809,2676323055,0.017779,152731833010,152731833010,0,0,9.931614,3.759811,1.232918,3.262903,7.893374,8.474491,9.13699,9.701802,9.710336,1日、5日均线金叉；30日、60日均线死叉；,-0.610269,-0.438163,-0.344212,\N,17.183801,15.237598,21.076205,金叉,9.269364,11.455711,7.083018,41.666667,33.333333,36.901166,34.033151,38.971764,0.065264,1.061105
sh600000,浦发银行,2009-09-03,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.31,20.32,19.02,20.23,74.08,8.16,0.049818,154497092,3044588771,0.019493,160340684060,160340684060,0,0,10.426387,3.947118,1.294339,3.425454,7.8992,8.390404,9.033962,9.627983,9.704716,1日、10日均线金叉；,-0.571898,-0.46491,-0.213976,\N,27.232417,19.235871,43.225509,\N,9.13699,11.378734,6.895245,41.666667,34.722222,49.53003,41.423543,42.952474,0.067462,1.089917
sh600000,浦发银行,2009-09-04,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.2,20.61,20,20.17,73.87,8.13,-0.002966,111260023,2255117161,0.014038,159865130870,159865130870,0,0,10.395462,3.935411,1.290500,3.415294,7.996606,8.28467,8.936137,9.557355,9.702912,\N,-0.53731,-0.47939,-0.115841,\N,36.583726,25.018489,59.714199,\N,9.033962,11.292177,6.775747,41.666667,36.111111,48.797508,41.109513,42.770522,0.030153,0.859635
sh600000,浦发银行,2009-09-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.32,20.61,19.7,19.94,73.05,8.00,-0.011403,93595476,1894121904,0.011809,158042176970,158042176970,0,0,10.276923,3.890535,1.275785,3.376350,8.17144,8.184763,8.842684,9.477569,9.692644,\N,-0.511726,-0.485857,-0.051738,\N,46.103436,32.046805,74.216699,\N,8.936137,11.205236,6.667039,33.333333,36.111111,45.689328,39.84635,42.057903,0.045117,0.755086
sh600000,浦发银行,2009-09-08,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.79,20.25,19.4,20.22,74.05,8.16,0.014042,101138469,2008612129,0.012761,160261425190,160261425190,0,0,10.421231,3.945166,1.293699,3.423760,8.311307,8.161451,8.756931,9.403056,9.686885,5日、10日均线金叉；,-0.476552,-0.483996,0.014888,金叉,56.672808,40.255473,89.507478,\N,8.842684,11.117095,6.568273,33.333333,37.5,50.312753,42.204799,43.258849,0.042628,0.84085
sh600000,浦发银行,2009-09-09,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.44,20.44,19.79,20.07,73.51,8.07,-0.007418,104995077,2105501139,0.013247,159072542220,159072542220,0,0,10.343927,3.915901,1.284103,3.398363,8.37791,8.135642,8.69345,9.33451,9.679323,1日、5日均线死叉；,-0.448544,-0.476906,0.056724,\N,65.01351,48.508152,98.024227,\N,8.756931,11.02725,6.486613,33.333333,37.5,47.702317,41.259454,42.7634,0.032146,0.928361
sh600000,浦发银行,2009-09-10,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20.09,20.09,19.6,19.74,72.34,7.90,-0.016442,73020666,1449577322,0.009213,156456999670,156456999670,0,0,10.173852,3.851516,1.262990,3.342487,8.337117,8.118158,8.607281,9.235298,9.667876,\N,-0.432447,-0.468014,0.071135,\N,66.845165,54.620489,91.294516,\N,8.69345,10.929585,6.457315,33.333333,36.111111,41.95536,39.154544,41.667825,0.024415,0.754331
sh600000,浦发银行,2009-09-11,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.7,21.58,19.61,21.53,78.7,8.86,0.090679,205714854,4253793375,0.025955,170644336520,170644336520,0,0,11.096407,4.200767,1.377516,3.645580,8.450345,8.223475,8.565446,9.157039,9.666002,1日、5日均线金叉；1日、20日均线金叉；,-0.355466,-0.445504,0.180077,\N,77.471607,62.237529,107.939763,\N,8.607281,10.83412,6.380442,41.666667,36.111111,67.467576,53.263796,49.055425,0.099797,1.778111
sh600000,浦发银行,2009-09-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,21.45,21.74,21.11,21.62,79.02,8.91,0.00418,139787313,2998628545,0.017637,171357666300,171357666300,0,0,11.14279,4.218326,1.383274,3.660819,8.590214,8.380827,8.55046,9.081,9.662395,5日、20日均线金叉；,-0.288114,-0.414026,0.251824,\N,83.876099,69.450385,112.727526,\N,8.565446,10.776698,6.354194,50,37.5,68.307972,53.850738,49.391679,0.029261,1.118914
sh600000,浦发银行,2009-09-15,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,21.65,22.2,21.13,21.79,79.62,9.00,0.007863,128355482,2771670470,0.016194,172705067010,172705067010,0,0,11.230405,4.251495,1.394151,3.689604,8.720925,8.516116,8.538388,9.018282,9.657816,1日、30日均线金叉；,-0.226417,-0.376505,0.300175,\N,84.953039,74.617936,105.623243,\N,8.55046,10.71069,6.390229,58.333333,41.666667,70.061079,55.014925,50.041635,0.049491,0.984512
sh600000,浦发银行,2009-09-16,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,21.53,21.68,20.93,21.13,77.28,8.64,-0.030289,116819818,2485919481,0.014739,167473981910,167473981910,0,0,10.890248,4.122721,1.351923,3.577849,8.809175,8.593543,8.534017,8.955841,9.649351,10日、20日均线金叉；1日、5日均线死叉；1日、30日均线死叉；,-0.197415,-0.340687,0.286543,\N,77.230597,75.488823,80.714145,\N,8.538388,10.657021,6.419755,58.333333,45.833333,55.705102,49.704377,47.566792,0.034419,0.880067
sh600000,浦发银行,2009-09-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,21.4,21.79,21.37,21.5,78.59,8.84,0.017511,102535289,2208004995,0.012937,170406559920,170406559920,0,0,11.080947,4.194914,1.375597,3.640501,8.955704,8.64641,8.518407,8.904778,9.644911,1日、30日均线金叉；5日、30日均线金叉；,-0.160157,-0.304581,0.288848,\N,76.487065,75.82157,77.818053,\N,8.534017,10.556908,6.511126,58.333333,50,61.071395,52.508101,49.041099,0.019877,0.739566
sh600000,浦发银行,2009-09-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,21.56,21.6,20.31,20.46,74.9,8.28,-0.048372,134064181,2805885203,0.016915,162163637950,162163637950,0,0,10.544939,3.991998,1.309057,3.464403,8.866622,8.658483,8.471577,8.843586,9.627428,1日、10日均线死叉；1日、30日均线死叉；,-0.163675,-0.2764,0.225449,\N,63.610424,71.751188,47.328896,死叉,8.518407,10.50219,6.534624,50,52.777778,43.355349,44.843111,45.304881,0.06,1.078446
sh600000,浦发银行,2009-09-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,20,20,19.02,19.85,72.73,7.96,-0.029814,140756444,2747835679,0.017759,157328847180,157328847180,0,0,10.230552,3.872981,1.270028,3.361115,8.719263,8.654738,8.419751,8.780035,9.604116,1日、20日均线死叉；5日、30日均线死叉；,-0.184823,-0.258084,0.146523,\N,51.107159,64.869845,23.581787,\N,8.471577,10.427657,6.515497,41.666667,52.777778,36.004179,41.012375,43.286508,0.047898,1.130517
sh600000,浦发银行,2009-09-22,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.6,19.85,18.96,19.06,69.93,7.53,-0.039798,118315677,2294693707,0.014928,151067396840,151067396840,0,0,9.823397,3.718844,1.219484,3.227349,8.49198,8.606452,8.383952,8.706772,9.576642,5日、10日均线死叉；,-0.225519,-0.251571,0.052105,\N,35.100246,54.946645,-4.592553,\N,8.419751,10.342048,6.497454,41.666667,51.388889,28.495447,36.595649,40.828414,0.044836,0.965856
sh600000,浦发银行,2009-09-23,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.12,19.58,18.97,19.19,70.39,7.60,0.006821,102362940,1971656875,0.012915,152097762090,152097762090,0,0,9.890402,3.744210,1.227802,3.249363,8.330468,8.569822,8.352732,8.65224,9.5423,5日、20日均线死叉；,-0.250515,-0.25136,0.001689,\N,25.766419,45.219903,-13.140549,\N,8.383952,10.216511,6.551392,50,50,31.323906,37.798263,41.399863,0.032004,0.855828
sh600000,浦发银行,2009-09-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.08,20.43,18.97,20.06,73.48,8.07,0.045336,170619705,3362454361,0.021527,158993283350,158993283350,0,0,10.338793,3.913957,1.283466,3.396676,8.210583,8.583144,8.350651,8.599235,9.511635,1日、5日均线金叉；,-0.238355,-0.248759,0.020808,\N,28.494485,39.644764,6.193928,\N,8.352732,10.095057,6.610406,50,48.611111,47.879751,45.36355,45.101991,0.076081,1.2807
sh600000,浦发银行,2009-09-25,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.78,20,19.19,19.54,71.63,7.79,-0.025922,80558935,1577878826,0.010164,154871822370,154871822370,0,0,10.070791,3.812500,1.250196,3.308628,8.133991,8.500307,8.361891,8.543733,9.47424,\N,-0.243379,-0.247683,0.008609,\N,24.963402,34.750977,5.388252,\N,8.350651,9.976287,6.725015,50,47.222222,40.821499,42.03039,43.392253,0.040379,0.657502
sh600000,浦发银行,2009-09-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.58,19.77,19,19.1,70.07,7.55,-0.022518,58480607,1129607710,0.007378,151384432300,168653871720,0,0,9.844017,3.726650,1.222044,3.234124,8.071552,8.395407,8.388117,8.498776,9.430531,1日、5日均线死叉；,-0.259152,-0.249977,-0.018351,死叉,18.291267,29.264407,-3.655013,\N,8.361891,9.798933,6.924849,50,47.222222,35.506646,39.360731,41.986898,0.039406,0.551352
sh600000,浦发银行,2009-09-29,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,19.16,19.75,18.96,19.67,72.09,7.86,0.029843,89826229,1747692142,0.011333,155902187610,173686997740,0,0,10.137792,3.837864,1.258513,3.330640,8.122338,8.307159,8.411637,8.461312,9.396674,1日、5日均线金叉；10日、20日均线死叉；,-0.249629,-0.249907,0.000556,金叉,20.556957,26.361924,8.947025,\N,8.388117,9.528077,7.248157,50,48.611111,46.362697,44.355598,44.420198,0.041361,0.894954
